2,oh wow ! ! ! nice video . thank
1,fire use cook beast burger
2,.m watch : interest
0,fire liter fire fire like vidddddd ohhhhhhhhhhhhhh
0,question : fire ? : fireeee song bt go fail
1,"wooow , smart ! ! ! total `` advanc gener '' - , noon knew , everyon knew start wilder need .... today , know , except use , start anyth ... choos `` dumb time ''"
1,bad video bro n't type video
1,question bug entir life 're first properli answer flame actual ... usual answer get would ... `` uuuh ... chemic reaction ''
1,'s chemic reaction .
2,great job ! made fire sound complic .
0,"doubt fire , found"
0,what fire fire even fire boi
2,recommend year
0,"fire aliv ? need oxygen consum , grow even die"
1,"honestli , video awesom ye , curiou ."
1,faraday told candl flame kind em wave . would nice mention .
2,excel video . simpl clear . . . love !
1,dude honestli wonder glori stuff campsit
1,short answer = mixtap dropsfirefir
1,loud background music smart .
1,health teacher call std
0,"well see , fire is… uhh… hell fire ? * mental breakdown *"
1,"'ve ask month . thank , youtub recommend person made video ."
1,"’ guess ’ white supremaci , fire mean . ’ ?"
1,"turn anoth question , life"
1,stay curiou !
0,fire
0,* fire . *
2,interest candl . # adam
1,answer question……….mi mixtap beaming_face_with_smiling_ey
1,fire ask ? mix tape ...
0,fire hollow ? ?
1,today learn mani thing . one thing stay flame hollow insid .
0,fire fire
1,"lol heat , oxygen fuel could 've made sec video take away element fire goe"
1,"year old video , comment day old . must intent part “ stay curiou ” catch phrase lol"
1,lol anim burn marshmellow .
1,went game throne fire lord . appreci video :
1,ugh ..... secret bang rock togeth guy smiling_face_with_sunglass
1,plasma ... right ?
0,bud fire fire
0,know everyth chang fire nation attack
1,mass burn gase
2,"ok recommend final watch , happi ?"
1,thank youtub inde need know fire
1,"thought fire . came : fire could anim ! breath . ( breath oxygen ) eat . ( put wood fire . ) defec . ( 'll spit ash . ) fart ( differ ga ) . ( emit smoke ) know one made laugh . ( backhand_index_pointing_up_light_skin_ton ) though , would like someon tell right fire aliv . also , reproduc , grow , etc ."
1,chang lifeexploding_head
1,thumbnail profil piftur facebook famili die philippin sorri wrong english
1,matpat enough game see
1,music il loud prevent understand explan .
0,", fire gaseou state ?"
1,ga hot lumin . next question .
1,flame movement seem spontan yet scientif mean
1,"'s ok make stuff get said , say stuff clickbait sucker wait ."
1,ace fire ( ͡° ͜ʖ ͡° )
1,fire ? … ever heard tha carter iii lil wayn ?
2,’ go save fire someth burn
0,'s fire . knew fire warm thingi ! eat deborah !
1,let ’ go brandon clapping_hand
1,british ’ even smart enough discov fire .
1,everyon ask `` fire ? '' noon ask `` fire ? ''
1,today learn fire hollow face_with_monocl
1,'s appear behind around review time
1,digit fire digit marshmallow ? !
1,agre everyth said less bit said ‘ space station ’ . ’ know yet ’ lie . ’ space station nasa film studio . haha .
1,"teacher get us , watch yt o_o"
1,"pretti interest ! speak human 's use fire , sometim like think begin . genesi take advantag forc . distant ancestor , return feral day , may follow grass fire taken advantag burnt anim left wildfir 's wake . must feat herculean braveri first human thought reach purpos grasp fire . must taken immens braveri courag . ever knew fire kill creatur around . get fear fire must realli hard thing ."
1,"mean ? fire obvious one four element along water , earth air . `` chimach reactonion '' stuff pfft ."
1,* one thing want see dark souls… *
1,coolest explan demonstr common phenomena ’ ever seen .
1,next vid : '' water ? *
2,fire ? babi n't hurt
0,fire fire face_screaming_in_fearface_screaming_in_fearface_screaming_in_fearanxious_face_with_sweatanxious_face_with_sweatanxious_face_with_sweatanxious_face_with_sweat
0,fire ? ( )
1,"search , n't pop recommend . n't lie"
1,hot would answer
1,... ... 's word ? buuuuurrrrn ! !
1,africa toto . u welcom
1,stay curiou .
0,fire fire fire
1,realli dont even know fire
1,like video n't understand accent sometimes.kindli add subtitl pl .
1,ummmmm got recommend 'm guess ....
0,babi ’ hurt
1,els stay transfix front fireplac watch flame danc ?
1,fire enthusiast : fire ask ? well .. fire best tool could ever ask ! hungri ? cook someth fire ! cold ? make fire keep warm ! lazi clean ? burn whatev n't wan na clean ! someon hate ? burn ! need dispos bodi ? burn ! bore ? * commit arson ! *
1,second unskip ad ? ? ? ? ? ? ? youtub mind ? ? ? ? ? ? ?
1,thumbnail everyon profil fb someon love die
1,point 'll watch anyth youtub recommend
1,`` fire ? '' -me look bag pot
0,fire hot stuff
1,"awesom , never knew candl actual burn wax , thought burn wick wax ... evapor melt . make much sens : )"
1,arson
0,thought fire fire : )
0,babi babi fire
1,fire = sussi fire fire + sussi fire = dont look u like last chanc dude dont look u pick ye foe go leav u mother f- haha im joke ye well look ... never gon na give u never gon na say goodby never gon na go around hurt ! know thw rule iiiii !
1,* .m peopl like : * * look fire : water ? ? *
1,"keeper flame , separ us mammal"
0,fire bhramnandam sir
1,"`` fire , oxygen persev ? ''"
1,hollow flame thing blown mind
2,thank fire escap plan save life bro ! thank ! owe one .
1,"fire , ultim , matter convert back sunlight , matter origin ."
0,thumb slam molecul
1,fake fire …on youtub - edit : ’ realiz pb - product valu achiev relock
2,lol yt recommend video grinning_face_with_sweat
1,time legendari super knowledg video recommend coronaviru lockdown batch kid ....
1,fire closest thing magic think exist . real world fascin jrpg asian weeb could daydream franchis .
1,someon pleas send littl mermaid mermaid
1,"ignor public enemi # ~ n't know life chiral ? st centuri modern man watch video go `` wow n't know '' ... time * ignor myth fire stolen god * ... sadli modern man * ignor fact electr form fire technolog * ... top modern man arm sensit equip befuddl wave/particl paradox * ignor fact electr right angl phenomenon * ... sadli remain blind deaf dumb fact , + year old 'swastika idea ' link fire right angl wave/particl paradox via chiral anomali fact einstein reli right angl theorem anchor theori special gener rel , * ye use chiral swastika , fire chiral break achir symmetri * [ absorb repli ] might understand come conclus ignor public enemi # ... hey 'stay curiou ' .. cheer"
2,fire friend well poe
0,"okay , damn , ’ watch"
0,idk ask ?
1,"mani peopl ask water wet . real question , fire hot thinking_fac"
1,well 've explain everyth fire . still n't said fire actual . heat ? ga ? energi ?
0,fire . hot !
1,'ve seen video recommend time ! watch it… hope wo n't see video recommend ugh… anyway… learn lot video least…
0,: fire : ..... * cricket *
1,voic crack.grinning_face_with_sweat
1,fascin fire everi organ element put power never . fire point return everi form life . that fear much respect time .
2,someon ’ know fire thank
1,'ve ponder question year without actual look . ca n't tell mani time drink around campfir friend would say `` maaaan even fire bro ? '' 'd laugh ask often lol
1,"bad ron pearlman n't know , would n't need go crazi quest . , would n't great movi . grinning_face_with_big_ey"
1,this… ’ ? v-sauc michael video ?
1,anyon got thier recommend ? ._ .
1,"ask , teacher said fire power . that . ’ got till today ."
1,thank lot . alway want know . final got answer .
1,video wo n't leav recommend ?
1,urin tree
0,subtitl suck
2,"love ? babi dont hurt , dpnt hurt ."
1,"thought plasma , , , doesnt matter hollow , , , plasma right ? one build , hollow flame took , univers hyperspher , , , simulacrum true"
1,"alright , youtub , fine ! 'll watch , stop rocommend everi day ."
1,notic electr power fire charg electron 's fire burst imagin
2,click get recommend .
1,next video : water ?
1,stock eat sound come n't sound like eat
0,"damn , fire"
1,“ could ” ?
1,saw titl knew coudnt describ fire explain show even though ik fire
0,bore
1,ok youtub ca n't resist suggest anymor . 'm watch .
1,"’ tri learn like hour , watch read dozen thing , vid answer everyth . cheer !"
1,"littl correct , flame hottest tip coldest bottom ... , great video"
1,candlenew moleculesfirenew bondscandl orange_heartheart_on_fireyellow_heart
1,"fire ? dose sleep pill , whilst smoke bed . 'll surpris !"
1,"stay curiou ? 've listen dr lindsay doe , n't ! bet light fire ! lol"
1,", rioter actual chemist ?"
1,"`` flame look realli cool '' hmm , iron"
1,"babi n't burn , n't burn , ."
1,interest . countri realli know make fire gypsi girl kiss .
1,cant believ one greatest discoveri happen begin civil
0,# staylit fire
1,lean upward ? thinking_fac
1,alway wonder exact question
1,"hey , great video , question , talk blue part glow atom transit yellow part consequ black bodi radiat , question , black bodi radiat caus atom transit electron get exit ?"
1,"build fire backyard , liter hour ago , suddenli appear third fourth video . ’ watch video fire"
1,'s big spici
2,thumbnail calm
1,"'s confirm , he pyromaniac . think human natur like fire"
1,fire place vaccine-terorist put god .
0,life & death
1,fire orang .. welp that lesson kid !
0,fire fire burn give light
1,whenev 's smoke 's fire - random wise man
1,planet earth place thst know capabl sustsin fire .
1,sound accur moment space station mention anytng 's relat nasa valid subject goe right window . thank 'm sure take fact even tho sound like . would better kept nasa thing relat teach .
1,"shen abl make blue ray death recip fire , wonder could extra detail ."
2,thank algorithm
0,easi . fire * bad . *
1,"everi time interact fireman ask , fire ? seem boundari ? shape like ?"
1,expect excistenti crisi cat contempl fire .. guess .
1,’ hot
1,fire : one rememb birthday
1,bro end
1,"post year ago , got view week ? ? ? ?"
0,titl : fire ? : h
1,everyon know fireeyemouthey
1,'ve seen lot inform video till date . think one 's someth special ! : )
1,"dude got ta go slower , rewind video still didnt understand also could also make littl interest . hope take hate critic"
1,"know noth video , video hud like diffrent o_o"
0,channel fire
1,"joe , realli glad 've develop voic . video becom enjoy everi new episod . keep good work !"
0,fire hot !
0,fire ? fire fire
1,fire anoth object light heat caus rearrang electron particl
2,"hot , think fell love ! video gorgeou , thank team great work ."
0,fire ?
0,great fire ender told us : use think fire rage anger know ’ energi
1,minut second video could summaris `` mixtap ''
1,video awok biped ape
1,'ve alway wonder ...
1,got recommend everyon year ? face_with_tears_of_joy
1,teach much fast someth simpl ? ?
1,thing space space station ’ lie .we live dome surround van allan belt ’ electro magnet noth noth
1,yo wonder thing day back . 's feed . crazi
1,hollow sun
1,"question ask sceinc teacher , , , , , , , instead give answer , , , tri fool"
1,ik suppos educ ppl go let voic crack slide ?
2,interest inform . thank .
1,fire visualis univers 's build block rip apart rearrang differ substanc
2,bright idea
2,love much . great job . interest . subscrib . thank
1,whatev touch room enter . nice .
1,uchia clan element
0,video gotten stuck recommend im final watch goddamn
1,ask class .. `` wood burn instead melt ? '' teacher hate haha .
1,n't realli give definit answer fire ...
1,"cool vid , didnt know candl flame hollow .. temp insid ?"
0,fire ... hot
1,cavemen
0,fire flame
1,voic crack face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy
1,next vid man
0,sooooo ... fire ?
0,simpl fire water
0,fire hell lol
1,flame hollow ! ? ! mind blown !
0,fire ? 's fire .
2,warm light
1,liter creat water burn candel .............
0,'s great answer fire 's fire
1,"palaminen aineen yhtymistä happeen . / combust substanc converg oxygen . yeee , smart : )"
1,one interest succinct video ever seen . subscrib .
1,whitesupremaci may know atom . still n't understand come .
0,fire ... fire
1,liter came entir forest burnout show ? ? start think eye insid smoke .
1,"cool stuff , music bit loud ."
1,video recommend year titl got fire
1,human speci creat need & obsess w/ fire fire imagin 'd exist w/out fire .. pork chicken metal 's pretrolium drug plastic oven combust ammunit bomb electr candl heat incens & list goe .. 'd still surviv 'd live warmer tropic climat everyth eat would raw ..
