label,text
1,much funnier ami shumer
1,"great talent public speaker . move eye , bodi face around perfectli . feel problem talk would almost alway outspoken extrovert self becom tongue-ti complet numb stage fright like fear . idki happen happen tri talk beauti women n't alreadi know . suspect 'd allevi problem pretti quickli damn ... ez eye beauti disposit go . pretenti bone bodi suppos common . ok ? go ?"
2,truli great ......
1,"oh , real ? .. well , look * 凸 ( ｀△´＋ ) *"
1,"speech part new age garbag justifi social econom injustic crime commit .. children africa starv ? neg ? mani peopl suffer world lack food , water basic thing surviv ? ? neg ? , ! ! excus ladi speech hypocrit away realiti , believ power energi believ also littl bunch bastard make human suffer stop pleas stop talk littl high class experi think almost noth eat ! ! think bomb , expos sexual abus ! neg ? , ! stop sell new age rubbish face hard realiti major !"
2,thank
1,connect sourc ~ .
1,"let go grief ive lost father , sister , yr old grandson yr old daughter matter yr husband , im readi start life fill love want feel safe secur"
0,hate laugh kind ruin whole thing
1,"women , men , lead believ black make peopl take serious . myth . obvious curlykal zero idea healthi bodi weight look like . media delus . gal pretti much medium size pretti darn averag . size , '- `` girl 've lead believ normal realli freak natur . healthi come shape size . sorri mislead ."
1,oh .. anti-christ .. read bibl first .. dont deceiv ..
1,"interest mention give credit inform came . techniqu . interest point view suppos . www.accessconsciousness.com , gari dougla dain heer ."
1,definit look book christi talk `` power vs. forc '' david r. hawkin .
1,"click thought ami schumer video ...... funni , quit interest ."
1,"thank . grate , found video ."
0,think ? bitch .
1,'m feet clap home
1,"great inform , present could use work , brought thing light !"
1,'ve look long time love speech first heard year ago go thing death pass elderli person take care said man wish could find morn woke alma suggest listen youtub synchron
1,"intrest , scale ? 's alot info , take , take ..."
2,great one !
0,well explain life stink ! !
1,"inspir sure , great video . 'm also reach motiv other , look channel let know think guy ."
2,love ! clear judgment allow possibl ! sparkling_heart
2,thank ~ sparklesclapping_handspartying_facestar-strucksparkl
2,tell better life
1,"'s truth 's say 'm sure get bit worri 'talk univers ' 'expand energi ' stuff , sound bit quirki far fetch 's mainstream scientif back either , 's altern new age spiritu kind thing , cours , christi would probabl say 've got low vibrat frequenc problem make skeptic lol , well , 'd partial right , certainli skeptic without good reason , 's mani crank push kind thing make lot money whilst peopl follow idea n't get better , christi 's word 's help peopl mention ."
1,"wow , amaz stuff , would pay listen ."
1,scientif though ? ? ?
1,"interest . also mention masaru emoto , book ."
2,thank love peac blue jean xxx
1,neutron charg . 're neutral ....
1,inform video
1,n't see pattern
1,sooooo funni ?
1,help chang live accord realiti : go truthcontest○com read ~~the present~~
1,two word nutshel chang frequenc . sex drug
1,vibrat ... mystic energi ... tap 'causal plane ' - lol . one thing n't present * object evid * . moonbeameri strong huckster . surpris n't go aura pull pyramid crystal . rube chump pay spout bullshit deserv separ money .
1,"ask placebo effect work , mind heal bodi believ . much world n't understand keep open mind"
1,"brilliant ! howev , posit judgement , let slide away ?"
1,"obvious 's giggl awkwardli 's nervou .. would n't , talk publicli thing mani peopl may think new age 'airi fairi ' theori ? 've read peopl tap other energi field tune intuit thing often highli sensit peopl ( hsp ) 's probabl think care explain everyth well take sens around . take consider complet understand could appear anxiou stand unconfid 's say : )"
1,chang mind chang realiti throw away pass birth pure clean mind
1,"thank much christi , learn lot ."
1,stay night hair hair stumbl across video constantli look answer start feel much better beforehand suffer lot neg thought other done wrong life homeless one past . bad thought fear seem roam mind lot even night . show reprogram thought feel wo n't poverti anymor ? thank
2,thank youthumbs_upwel said realli enjoy
1,"appreci work spread messag ! terrif stori , exampl suggest ! thank valuabl talk ! got lot !"
1,"like video , would equat frequenc humankind . think 's much lower ."
1,"idk els say mani thank except continu spread posit aura . sens obstacl 've recent cut doubt judgement . never thought judgment type recogn practic accept light let fill . egg crack head , awar invit . past week weird . first afraid everybodi could sens thought . realiz practic touch everi live thing . iy amaz . bless infin rainbowpurple_heartgrinning_face_with_smiling_eyesfolded_hand"
1,ladi bad public speaker although idea good .
1,"christi , tri link get touch see set consult ... page would n't open . get hold pleas ?"
1,"holi shit chick bore . fuck charisma 're talk esoter . overweight , makeup , fake hair , poor attempt wear slime cloth yetti monoton stammer proven empir . 're gon na speak `` higher '' thing , excit ... make believ shit , bitch . jesu tap-danc christ christma cooki ."
2,mind blow experi . thank share
2,great medit felt
1,"dr emoto use distil water , tap water fyi ."
1,"wrong ! thing neg energi , polar regard neg seriou scienc energi . ’ common convers primarili media word neg use energi . studi matter well know well . otherwis go say anymor help fool mislead . god sake chart ultim conscious . real peopl realli buy ."
1,guy said said 'm grate money paypal sent £ voucher ! posit guy !
1,"thank god pepl learn reach higher frequenc . come folk , weather fantast . give love everyon , even though mani might accept . bad judgement come other base condit awar . stay tune safe ."
1,wow ca n't believ sinc ! ! thank lord show !
2,want love back get ?
1,thing neg energi posit power
2,thank . wonder present . x
1,charg privat session
1,"true fals steam ice , horribl fals analog ."
1,`` '' seem look like nervou bodi languag
2,im grate thank abl watch video ...... love
1,"`` student readi , teacher appear . '' right place , right time ; noth video n't heard thousand time reason time click . dramat posit chang result . absolut awesom video somebodi clearli track . thank !"
1,omg thank univers show video . ayahuasca ceremoni shown reason human planet rais frequenc vibrat . amaz video watch day go jungl meet ! thank !
1,"nonsens noth scienc . peopl ignor word like doctor research , phrase like `` shown '' listen babbl ."
1,"challeng pleas talk tri resolv , love person , challeng could someth situat . open challeng"
1,make think matthew bibl . wonder concept appli life .
1,like . definit draw inspir
2,thank .. god bless video
2,great video !
1,text
2,need learn lose nervou laugh
1,neg peopl circumst even neg event life need run away .. must keep warrior creat within wiser higher expect self lower other .. percept vs realiti .. judg human make us ? even lower almost certain calib human .. human truli passion us default .. respons mock ... bless ... let learn video teach other stop sheep .. slave boss .. make invis visibl .. unblock truli heal inner child .. give want ..
1,feel like everi time say someth uncomfort cover giggl . feel like believ messag 's pass
1,'m big believ frequenc ... rais frequenc chang life ... video amaz xx
2,"jenni come skinni ? .. 's love , stop judgment love self"
2,love ear
1,wonder lose weight ? mayb 'll ..... oh wait .... 'm fat ! ! lol ...... much bs .....
2,grate . 'm joy bliss happi . dragon_facedragonsunflowerblossom
2,love . bless .
1,understand short sweet humbl kind vioic shrill harsh ca n't come folded_handsrolling_on_the_floor_laughingi hope consid reagard folded_hand
1,woman understand 's talk . consid 's second woman abraham hick conscious world sinc love smiling_face_with_heart-ey one agre
2,thank
2,"need , thank"
1,sound allot like secret .
1,grate univers lead di video
1,"think rather curiou discov hypnosi scienc -- follow real stream trackabl logic . believ use tool like mani type process gear conscious -- everyth subject . one thing sure , 's discov rediscov rather conscious incred power tool creation -- refer `` nikola tesla '' complet understand ! modern scienc final forc uncertain world meta-phys greater knowledg exist thousand year societi choic fallen away begin return . call modern scienc becom royal seat arrog creat theori base limit math hope nobodi check . keep mind short time ago scienc anyth sophist advanc even enough power light bulb , miracl evolut scientist believ smart enough give us answer neat littl packag call `` theori everyth '' . complet arrog ? busi conscious simpl complex imagin one thing , separ anyth els , come `` one '' `` singular '' `` sourc '' whatev tag one decid appli . fact -- everyth eman singularity/sourc noth separ even though limit narrow perspect view may appear way . imagin one grow ... one know lack -- abund . one know fear -- love know shame guilt real reason hold counterfeit emot first place . know believ see manifest result free pure desir subconsci super consciou level pure creation exist -- level creation lost within struggl put piec back togeth . see ... life never meant struggl ..."
